Minimum_of_Luminosity,Steel_Plate_Thickness,Pastry,Z_Scratch,K_Scratch,Bumps,Target
0.6988518938604273,2.201891865548264,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
0.231940312563756,2.201891865548264,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
1.1968909139102102,2.201891865548264,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-0.23497126873291535,-0.7034042119665803,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-0.2972261462391382,-0.7034042119665803,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
0.3875775063293131,-0.7034042119665803,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-1.604578573869818,-0.7034042119665803,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-1.0442846763138123,-0.7034042119665803,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
0.4498323838355359,-0.7034042119665803,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-1.168794431326258,-0.7034042119665803,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-0.14158895247358108,-0.7034042119665803,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-0.4528633400046953,-0.5218232071219026,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-2.1648724714258236,-0.5218232071219026,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-0.9197749213013666,-0.5218232071219026,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-0.9197749213013666,-0.158661197432547,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-0.23497126873291535,-0.158661197432547,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-0.359481023745361,-0.7034042119665803,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-0.1727163912266925,3.109796889771653,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
0.16968543505753314,2.201891865548264,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-0.6085005337702524,-0.158661197432547,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-0.577373095017141,-0.7034042119665803,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
0.1074305575513103,-0.7034042119665803,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
0.3564500675762017,-0.3402422022772248,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-0.5462456562640295,-0.3402422022772248,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
0.014048241291976035,-0.3402422022772248,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
0.20081287381064455,-0.3402422022772248,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-0.5462456562640295,-0.3402422022772248,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
0.32532262882309027,-0.3402422022772248,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
0.4809598225886474,-0.3402422022772248,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-1.0442846763138123,-0.3402422022772248,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-0.3906084624984725,-0.3402422022772248,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-0.4839907787578067,-0.17681929791701478,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
0.32532262882309027,-0.17681929791701478,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
0.1074305575513103,-0.17681929791701478,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
1.1035085976508758,-0.17681929791701478,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
0.014048241291976035,0.3860818171014863,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
0.29419519006997885,0.3860818171014863,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
0.4498323838355359,0.3860818171014863,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-0.11046151372046965,0.3860818171014863,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
0.4809598225886474,0.7492438267908418,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-0.017079197461135388,0.7492438267908418,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
0.07630311879819889,0.3860818171014863,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
0.4498323838355359,0.3860818171014863,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-0.23497126873291535,0.3860818171014863,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-0.017079197461135388,0.3860818171014863,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
0.32532262882309027,0.3860818171014863,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-0.359481023745361,0.3860818171014863,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-0.4217359012515839,0.3860818171014863,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-0.23497126873291535,0.3860818171014863,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-0.11046151372046965,0.3860818171014863,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
0.4498323838355359,0.3860818171014863,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-0.8263926050420324,2.4016309708774095,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-0.7018828500295867,2.4016309708774095,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-0.14158895247358108,1.1668801379336007,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
0.16968543505753314,1.1668801379336007,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
0.5120872613417587,0.022919807412130767,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-0.6396279725233638,-0.7034042119665803,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-2.1337450326727123,-0.7034042119665803,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-1.168794431326258,-0.7034042119665803,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
0.3875775063293131,-0.7034042119665803,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
0.13855799630442173,-0.3402422022772248,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-1.978107838907155,-0.3402422022772248,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-0.9197749213013666,2.201891865548264,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
0.29419519006997885,2.5650538752376195,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
0.6677244551073159,2.5650538752376195,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-0.2038438299798039,-0.7034042119665803,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
0.231940312563756,-0.7034042119665803,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-0.5151182175109181,-0.7034042119665803,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-0.6707554112764752,-0.7034042119665803,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-1.2621767475855923,-0.7034042119665803,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-0.3906084624984725,-0.7034042119665803,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-1.106539553820035,0.3860818171014863,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
0.07630311879819889,0.3860818171014863,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
0.20081287381064455,-0.7034042119665803,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
0.5743421388479817,-0.158661197432547,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
0.4498323838355359,-0.158661197432547,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
0.4809598225886474,-0.158661197432547,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
0.32532262882309027,-0.158661197432547,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
0.823361648872873,-0.158661197432547,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
0.13855799630442173,-0.158661197432547,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-1.106539553820035,0.7492438267908418,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-0.577373095017141,1.7479393534365695,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-1.1999218700793695,0.8400343292131808,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-0.4217359012515839,0.8400343292131808,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-2.040362716413378,0.8400343292131808,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
0.13855799630442173,0.8400343292131808,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
0.07630311879819889,0.8400343292131808,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-0.017079197461135388,-0.7034042119665803,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-0.017079197461135388,-0.5218232071219026,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-0.5151182175109181,-0.5218232071219026,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-1.915852961400932,0.20450081225680852,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
0.16968543505753314,0.20450081225680852,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-1.697960890129152,0.20450081225680852,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-1.2310493088324808,0.20450081225680852,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-1.4489413801042608,0.20450081225680852,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-0.14158895247358108,0.20450081225680852,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
0.13855799630442173,0.20450081225680852,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
0.1074305575513103,0.20450081225680852,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
0.20081287381064455,0.20450081225680852,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
0.04517568004508746,0.20450081225680852,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
0.16968543505753314,0.20450081225680852,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-0.6396279725233638,0.20450081225680852,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
0.29419519006997885,0.20450081225680852,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-0.23497126873291535,0.20450081225680852,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-0.7018828500295867,0.20450081225680852,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-0.23497126873291535,0.20450081225680852,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-0.5151182175109181,0.20450081225680852,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-0.3283535849922496,0.20450081225680852,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
0.014048241291976035,0.20450081225680852,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-0.6707554112764752,0.20450081225680852,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-0.7018828500295867,0.20450081225680852,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-0.11046151372046965,0.20450081225680852,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-0.017079197461135388,-0.158661197432547,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-1.697960890129152,-0.158661197432547,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
0.6677244551073159,-0.7034042119665803,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-0.14158895247358108,-0.7034042119665803,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-0.1727163912266925,-0.3402422022772248,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
0.7922342101197616,-0.3402422022772248,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-1.7602157676353751,0.022919807412130767,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-0.6085005337702524,0.3860818171014863,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-0.577373095017141,-0.7034042119665803,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
0.13855799630442173,-0.7034042119665803,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-0.017079197461135388,-0.7034042119665803,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-1.4800688188573723,-0.7034042119665803,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-1.106539553820035,-0.7034042119665803,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-0.5151182175109181,-0.7034042119665803,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-0.2038438299798039,-0.7034042119665803,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
-0.2972261462391382,-0.7034042119665803,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
0.5432147000948702,-0.158661197432547,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
0.4498323838355359,-0.158661197432547,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
0.3875775063293131,-0.158661197432547,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
0.20081287381064455,-0.158661197432547,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
0.6677244551073159,-0.158661197432547,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
1.1035085976508758,-0.158661197432547,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
0.5743421388479817,-0.158661197432547,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
0.5120872613417587,-0.158661197432547,3.3592871455983446,-0.32940768537900034,-0.5022529885586836,-0.5110856845951085,0
0.9789988426384302,0.3860818171014863,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
0.7299793326135388,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
0.4809598225886474,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
-0.4217359012515839,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
0.4498323838355359,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
0.7611067713666502,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
-0.14158895247358108,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
0.3564500675762017,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
0.6054695776010931,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
0.231940312563756,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
-0.1727163912266925,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
0.4187049450824245,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
-1.1999218700793695,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
-1.168794431326258,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
0.04517568004508746,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
0.7611067713666502,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
0.3875775063293131,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
-0.2038438299798039,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
0.6365970163542045,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
0.4187049450824245,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
0.6677244551073159,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
0.13855799630442173,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
-0.4528633400046953,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
-1.5111962576104836,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
0.6054695776010931,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
0.29419519006997885,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
0.26306775131686744,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
-0.017079197461135388,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
0.014048241291976035,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
0.7611067713666502,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
0.5120872613417587,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
-1.604578573869818,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
0.32532262882309027,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
0.32532262882309027,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
0.16968543505753314,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
0.6365970163542045,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
0.3875775063293131,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
-0.23497126873291535,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
-1.386686502598038,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
0.3875775063293131,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
0.07630311879819889,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
0.8856165263790958,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
0.3875775063293131,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
-1.0442846763138123,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
-1.9469804001540436,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
-1.7290883288822636,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
-1.2933041863387036,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
0.5432147000948702,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
-0.07933407496735823,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
0.32532262882309027,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
0.3564500675762017,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
-1.2933041863387036,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
-1.386686502598038,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
0.32532262882309027,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
0.16968543505753314,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
-0.07933407496735823,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
-1.2621767475855923,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
0.6365970163542045,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
0.13855799630442173,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
-0.2038438299798039,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
0.16968543505753314,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
0.7922342101197616,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
0.29419519006997885,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
0.8856165263790958,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
-0.11046151372046965,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
0.04517568004508746,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
0.9167439651322072,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
0.5432147000948702,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
0.4187049450824245,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
0.32532262882309027,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
0.3564500675762017,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
-1.013157237560701,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
0.4187049450824245,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
0.5432147000948702,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
0.7611067713666502,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
-1.3244316250918151,-0.158661197432547,-0.29768220359200137,3.035751879466471,-0.5022529885586836,-0.5110856845951085,0
