X_Minimum,X_Maximum,Y_Minimum,Y_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,TypeOfSteel_A300,TypeOfSteel_A400,Steel_Plate_Thickness,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,LogOfAreas,Log_X_Index,Log_Y_Index,Orientation_Index,Luminosity_Index,SigmoidOfAreas,Pastry,Z_Scratch,K_Scratch,Stains,Dirtiness,Bumps,Other_Faults
0.9414990859232176,0.9355421686746989,0.0010457081257234267,0.0010488687008321628,0.6072423398328691,0.2909090909090909,0.47826086956521735,0.5830406147091108,0.2195121951219512,0.3720930232558137,0.7054673721340388,0.0,1.0,0.0,0.0868248359414437,0.28806895508846214,0.40166666666666667,0.3125,0.4941191349437208,1.0,1.0,0.8505000364990147,0.5869110591708696,0.7410885221989242,0.7929671840100796,0.28344562078922053,0.5621431708388229,1,0,0,0,0,0,0
0.9628275441803779,0.955421686746988,0.8736951229040112,0.8737031116739199,0.9025069637883009,0.47272727272727266,1.0,0.8972008781558726,0.4878048780487805,0.18604651162790686,0.7054673721340388,0.0,1.0,0.0,0.045936395759717315,0.3939210645697868,0.11111111111111112,0.23125000000000004,0.1568230681674465,1.0,1.0,0.9689758376523834,0.4894821011194489,0.9999999999999999,0.9427295114827329,0.3351780558229068,0.9613526570048309,1,0,0,0,0,0,0
0.27422303473491777,0.27349397590361446,0.2246305699030253,0.22463244998793067,0.22841225626740946,0.21818181818181817,0.3695652173913043,0.24212403951701425,0.5853658536585367,0.558139534883721,0.8165784832451499,1.0,0.0,0.22222222222222227,0.5376072690560323,0.5401481929532739,0.31222222222222223,0.14375000000000002,0.36764891867965094,1.0,1.0,0.5745674866778598,0.3702792471398696,0.6564864618470235,0.8391271977549968,0.48772858517805595,0.23115210071731815,1,0,0,0,0,0,0
0.9902498476538697,0.9819277108433736,0.3809931765907702,0.38100127331982864,0.6991643454038997,0.709090909090909,0.9782608695652175,0.5714599341383095,0.23170731707317072,0.04651162790697683,0.8165784832451499,1.0,0.0,0.22222222222222227,0.06693589096415951,0.5067291698170271,0.09300000000000001,0.18125,0.0,1.0,1.0,0.8923279071465071,0.4331406077008243,0.991977390828699,0.9520646011110474,0.023339749759384132,0.8547796808666374,1,0,0,0,0,0,0
0.91102985984156,0.902409638554217,0.7890871516771297,0.7890868429413395,0.11142061281337048,0.14545454545454545,0.19565217391304346,0.09950603732162458,0.4512195121951219,0.18604651162790686,0.8095238095238098,1.0,0.0,0.22222222222222227,0.2203937405350833,0.49160743989112354,0.4872222222222223,0.10625000000000004,0.4729986088276212,1.0,1.0,0.39718227607854595,0.2989297576577684,0.46658765612179776,0.7488689078517838,0.2945139557266604,0.09412970282535502,1,0,0,0,0,0,0
0.5837903717245583,0.5783132530120483,0.7983533314757016,0.7983539196866897,0.15320334261838442,0.12727272727272726,0.2826086956521739,0.1520581778265642,0.524390243902439,0.3720930232558137,0.8024691358024691,1.0,0.0,0.22222222222222227,0.8618879353861686,0.36957507938908213,0.281,0.07500000000000001,0.4250663968635386,1.0,1.0,0.4724432440324111,0.21663181203100013,0.5728872276415352,0.8551629345398315,0.40543792107795973,0.11140389401258968,1,0,0,0,0,0,0
0.47531992687385743,0.4716867469879518,0.37747918180508505,0.37747870028797037,0.10863509749303621,0.09090909090909091,0.15217391304347827,0.11424259055982436,0.5731707317073171,0.39534883720930214,0.8165784832451499,1.0,0.0,0.22222222222222227,0.9319535588086825,0.34205353092393775,0.596,0.10625000000000004,0.7189831794612369,1.0,1.0,0.39148842981239507,0.2989297576577684,0.40049229647187534,0.6928010995933794,0.5122714148219443,0.07319572536963839,1,0,0,0,0,0,0
0.6946983546617916,0.68855421686747,0.5337903046982575,0.5337901689051189,0.11699164345403901,0.09090909090909091,0.19565217391304346,0.12639956092206364,0.6341463414634145,0.558139534883721,0.8165784832451499,1.0,0.0,0.22222222222222227,0.6487632508833922,0.4583396340541358,0.4872222222222223,0.10625000000000004,0.7189831794612369,1.0,1.0,0.4082779764946347,0.2989297576577684,0.46658765612179776,0.7488689078517838,0.5476419634263716,0.09412970282535502,1,0,0,0,0,0,0
0.006703229737964656,0.00963855421686747,0.6390414710997525,0.6390444252910809,0.4623955431754875,0.2909090909090909,0.49999999999999994,0.39451152579582877,0.2926829268292682,0.023255813953488413,0.8130511463844798,1.0,0.0,0.22222222222222227,0.013124684502776375,0.2895811280810525,0.25922222222222224,0.18125,0.304413810547616,1.0,1.0,0.7708591868019565,0.4331406077008243,0.7560397483818032,0.8663879502892159,0.10659287776708382,0.3956960913482652,1,0,0,0,0,0,0
0.9683120048750762,0.960843373493976,0.8606329164801885,0.8606350431436164,0.38440111420612816,0.2909090909090909,0.43478260869565216,0.32154226125137214,0.25609756097560976,0.0,0.746031746031746,1.0,0.0,0.32222222222222224,0.06239273094396769,0.4518372901859973,0.3518888888888889,0.23125000000000004,0.36764891867965094,1.0,1.0,0.7178626177093219,0.4894821011194489,0.7093627495669615,0.8186243628658152,0.08878729547641984,0.3886693017127799,1,0,0,0,0,0,0
0.4661791590493602,0.463855421686747,0.9353797087913999,0.9353840428796493,0.479108635097493,0.2909090909090909,0.6521739130434783,0.509522502744237,0.5731707317073171,0.39534883720930214,0.742504409171076,1.0,0.0,0.32222222222222224,0.9373043917213528,0.493119612883714,0.183,0.19375,0.304413810547616,1.0,1.0,0.78115190889846,0.4331406077008243,0.8472969277053514,0.9056755054120611,0.4718479307025988,0.5476504172156345,1,0,0,0,0,0,0
0.7842778793418648,0.780120481927711,0.2237018293456726,0.22370574231339563,0.46796657381615603,0.38181818181818183,0.5652173913043479,0.4564215148188803,0.4512195121951219,0.2558139534883721,0.746031746031746,1.0,0.0,0.6666666666666667,0.42948006057546695,0.6493270830182973,0.33333333333333337,0.30625,0.3423548754268369,1.0,1.0,0.7742900941674578,0.5869110591708696,0.7977026164645821,0.8281885344481987,0.3185755534167469,0.6776460254721123,1,0,0,0,0,0,0
0.6630103595368678,0.6578313253012049,0.2437425738013421,0.24374240868576186,0.14206128133704737,0.1090909090909091,0.17391304347826086,0.14969813391877057,0.5609756097560976,0.558139534883721,0.8518518518518521,1.0,0.0,0.6666666666666667,0.724987380111055,0.36685316800241946,0.6296666666666666,0.14375000000000002,0.7470595674718603,1.0,1.0,0.45404774071100085,0.3702792471398696,0.4349530495031452,0.6754481415726475,0.4997593840230993,0.10188844971453667,1,0,0,0,0,0,0
0.7647775746496039,0.7572289156626507,0.15883608688838718,0.15883665670787098,0.13370473537604458,0.1090909090909091,0.2391304347826087,0.13863885839736553,0.621951219512195,0.3488372093023253,0.23456790123456805,1.0,0.0,0.6666666666666667,0.1469964664310954,0.34689248450022686,0.33333333333333337,0.12500000000000003,0.4941191349437208,1.0,1.0,0.4395211329294111,0.21663181203100013,0.5232929164007657,0.8281885344481987,0.47906641000962474,0.09251939686722291,1,0,0,0,0,0,0
0.43083485679463746,0.427710843373494,0.17899334730019434,0.17899277443497139,0.10306406685236769,0.1090909090909091,0.13043478260869565,0.08446761800219538,0.4024390243902438,0.06976744186046524,0.23456790123456805,1.0,0.0,0.6666666666666667,0.9591115598182736,0.2773325268410706,0.6666666666666666,0.17500000000000002,0.6205893512077905,1.0,1.0,0.3797357471348275,0.2989297576577684,0.3627495669614368,0.6563770688963976,0.2064485081809434,0.06309471526862834,1,0,0,0,0,0,0
0.7227300426569165,0.7162650602409639,0.050461344476714645,0.050461084487333524,0.12256267409470753,0.1090909090909091,0.15217391304347827,0.13452250274423708,0.6341463414634145,0.558139534883721,0.23809523809523814,1.0,0.0,0.8888888888888891,0.25058051489146893,0.24391350370482384,0.596,0.16875000000000004,0.6205893512077905,1.0,1.0,0.41900868676545744,0.2989297576577684,0.40049229647187534,0.6928010995933794,0.5692974013474497,0.07319572536963839,1,0,0,0,0,0,0
0.38147471054235227,0.38012048192771086,0.4644292140727791,0.46442867365415696,0.1671309192200557,0.1818181818181818,0.15217391304347827,0.16745334796926453,0.4390243902439024,0.41860465116279055,0.23809523809523814,1.0,0.0,0.8888888888888891,0.9280161534578496,0.26130349311961293,0.798,0.26249999999999996,0.5483748577210068,1.0,1.0,0.4939776626031098,0.4331406077008243,0.40049229647187534,0.588683351468988,0.4133782483156883,0.10671936758893283,1,0,0,0,0,0,0
0.9159049360146253,0.9072289156626507,0.19840793139468244,0.19840779698960004,0.1392757660167131,0.09090909090909091,0.17391304347826086,0.1279912184412733,0.47560975609756095,0.2325581395348837,0.7142857142857144,1.0,0.0,0.6666666666666667,0.1509338717819283,0.23408437925298653,0.537,0.11875,0.7189831794612369,1.0,1.0,0.44922987079348853,0.2989297576577684,0.4349530495031452,0.7232117289960482,0.30606352261790193,0.0834431269213878,1,0,0,0,0,0,0
0.7020109689213895,0.6969879518072291,0.21558071236410423,0.21558034051990918,0.15041782729805014,0.09090909090909091,0.15217391304347827,0.16149835345773875,0.621951219512195,0.44186046511627897,0.7142857142857144,1.0,0.0,0.6666666666666667,0.5827359919232711,0.35294117647058826,0.798,0.19375,1.0,1.0,1.0,0.4679173662311118,0.4331406077008243,0.40049229647187534,0.588683351468988,0.5262271414821946,0.10671936758893283,1,0,0,0,0,0,0
0.48019500304692264,0.4771084337349398,0.236086617419858,0.23608826393826826,0.2618384401114206,0.16363636363636364,0.34782608695652173,0.2515093304061471,0.4390243902439024,0.18604651162790686,0.7107583774250443,1.0,0.0,0.6666666666666667,0.9761736496718828,0.3825797671253592,0.33333333333333337,0.15624999999999997,0.5135955482483874,1.0,1.0,0.6112124972625739,0.3702792471398696,0.6371592670252529,0.8281885344481987,0.32050048123195396,0.21519543258673693,1,0,0,0,0,0,0
0.02071907373552712,0.021686746987951807,0.20310447281271776,0.20310456103207777,0.09749303621169916,0.07272727272727272,0.19565217391304346,0.09352360043907793,0.5731707317073171,0.18604651162790686,0.7530864197530867,1.0,0.0,0.6666666666666667,0.041494194851085305,0.43353999697565404,0.40166666666666667,0.07500000000000001,0.6838244593398255,1.0,1.0,0.3675450762829404,0.21663181203100013,0.46658765612179776,0.7929671840100796,0.3982194417709337,0.0746596398770312,1,0,0,0,0,0,0
0.9683120048750762,0.9602409638554218,0.5596521050323603,0.5596553388094291,0.48467966573816157,0.3090909090909091,0.5217391304347827,0.45156421514818884,0.4024390243902438,0.18604651162790686,0.742504409171076,1.0,0.0,0.6666666666666667,0.06128218071680969,0.28202026311810074,0.24600000000000005,0.19375,0.27734918426710503,1.0,1.0,0.7844368202058547,0.4331406077008243,0.7704439784848208,0.8732031384227706,0.24109720885466812,0.4169228517054603,1,0,0,0,0,0,0
0.07617306520414382,0.0783132530120482,0.2978915579673656,0.29789384003589414,0.38997214484679665,0.2909090909090909,0.41304347826086957,0.45809549945115263,0.646341463414634,0.7674418604651163,0.22045855379188728,1.0,0.0,0.4444444444444445,0.18667339727410398,0.28262513231513686,0.32366666666666666,0.26875000000000004,0.304413810547616,1.0,1.0,0.721950507336302,0.4331406077008243,0.6924970371045672,0.833171066949201,0.6669874879692013,0.3135704874835309,1,0,0,0,0,0,0
0.49238269347958563,0.4891566265060241,0.03314449920493666,0.03314560578207782,0.24233983286908078,0.16363636363636364,0.2826086956521739,0.25985181119648737,0.597560975609756,0.41860465116279055,0.7742504409171076,0.0,1.0,0.0,0.9793033821302372,0.2770300922425526,0.41177777777777785,0.15,0.5135955482483874,1.0,1.0,0.5903350609533544,0.3702792471398696,0.5728872276415352,0.7877555695550083,0.5052935514918191,0.16981408285756108,1,0,0,0,0,0,0
0.8086532602071907,0.8018072289156628,0.025237672227970243,0.02523652610170165,0.06685236768802227,0.12727272727272726,0.06521739130434784,0.056339187705817785,0.5,0.06976744186046524,0.24162257495590822,0.0,1.0,0.22222222222222227,0.042907622412922765,0.34205353092393775,0.8611111111111112,0.21874999999999997,0.6551157202478817,1.0,0.0,0.29053215563179813,0.3702792471398696,0.22153341234387824,0.41297749269801265,0.30558229066410025,0.04391743522178307,1,0,0,0,0,0,0
0.7318708104814138,0.7283132530120483,0.7860105433391937,0.786014527000861,0.7214484679665738,0.2727272727272727,0.6086956521739131,0.7416300768386388,0.36585365853658536,0.44186046511627897,0.23809523809523814,0.0,1.0,0.0,0.22089853609288237,0.3393316195372751,0.3055555555555556,0.4,0.534083723283167,1.0,1.0,0.9016716548653188,0.5869110591708696,0.8232291001914486,0.8425061565775156,0.4006256015399424,0.7331283853022983,1,0,0,0,0,0,0
0.7477148080438757,0.7433734939759037,0.8954452196619321,0.8954500324144461,0.7604456824512535,0.38181818181818183,0.6956521739130435,0.8280186608122941,0.5365853658536586,0.558139534883721,0.24162257495590822,0.0,1.0,0.0,0.18657243816254415,0.31861484953878727,0.22844444444444445,0.35624999999999996,0.29176678892120905,1.0,1.0,0.9174392291408133,0.5404108746463282,0.8699060990062905,0.8822518756084989,0.5093840230991339,0.7600644122383252,1,0,0,0,0,0,0
0.7708714198659354,0.7674698795180724,0.0037023170868843228,0.0037045726385042978,0.5431754874651811,0.2545454545454545,0.391304347826087,0.4352085620197585,0.012195121951219412,0.023255813953488413,0.24162257495590822,0.0,1.0,0.6666666666666667,0.12730943967693084,0.3065174655980644,0.5454444444444444,0.44375,0.6486657392184141,1.0,1.0,0.817723921454121,0.6295977364989541,0.6749019965356914,0.718859171868736,0.00673724735322434,0.4987556726687161,1,0,0,0,0,0,0
0.8184034125533212,0.8120481927710844,0.020622421011891403,0.020621278012076555,0.10027855153203344,0.09090909090909091,0.06521739130434784,0.08474204171240393,0.47560975609756095,0.023255813953488413,0.24514991181657875,0.0,1.0,0.6666666666666667,0.020696617869762745,0.17405111144714958,0.7531111111111112,0.26249999999999996,1.0,1.0,0.0,0.3736769107234106,0.4331406077008243,0.22153341234387824,0.3573105778592291,0.24446583253128018,0.053432879519836024,1,0,0,0,0,0,0
0.33942717854966487,0.3409638554216868,0.5443063213519103,0.544309791330451,0.6824512534818942,0.4363636363636363,0.5434782608695652,0.721734357848518,0.524390243902439,0.41860465116279055,0.23104056437389797,0.0,1.0,0.0,0.8281675921251893,0.37532133676092544,0.387,0.44999999999999996,0.32249905147337804,1.0,1.0,0.8851011022702389,0.6295977364989541,0.7843012125079768,0.8005268884943588,0.4545235803657364,0.7171717171717171,1,0,0,0,0,0,0
0.6447288238878733,0.6397590361445784,0.07953907552266212,0.07954218292495949,0.33147632311977715,0.2545454545454545,0.47826086956521735,0.36838638858397366,0.6707317073170731,0.41860465116279055,0.8165784832451499,0.0,1.0,0.3333333333333333,0.745583038869258,0.4407984273400877,0.23077777777777775,0.14375000000000002,0.2973314784368281,1.0,1.0,0.6761077450908828,0.3702792471398696,0.7410885221989242,0.8810491953496362,0.561357074109721,0.31576635924462004,1,0,0,0,0,0,0
0.47531992687385743,0.4716867469879518,0.23243578412754612,0.2324426266562585,0.45961002785515326,0.4545454545454545,0.8478260869565217,0.502277716794731,0.621951219512195,0.39534883720930214,0.8165784832451499,0.0,1.0,0.3333333333333333,0.9319535588086825,0.5129290790866475,0.06977777777777779,0.10625000000000004,0.040596939420766365,1.0,1.0,0.7691072341046792,0.2989297576577684,0.940286261281794,0.9640341332111562,0.5238209817131859,0.5353535353535354,1,0,0,0,0,0,0
0.5917123705057892,0.5873493975903615,0.2780833938117382,0.27808478607481724,0.2590529247910864,0.19999999999999998,0.32608695652173914,0.2813117453347969,0.6341463414634145,0.44186046511627897,0.8236331569664905,0.0,1.0,0.3333333333333333,0.8522968197879858,0.3378194465446847,0.35677777777777775,0.14375000000000002,0.40976350069558615,1.0,1.0,0.6082925761004454,0.3702792471398696,0.6168292460570698,0.8161044613710554,0.525264677574591,0.19967793880837356,1,0,0,0,0,0,0
0.2279098110907983,0.227710843373494,0.5996444005276638,0.599644897541673,0.2395543175487465,0.12727272727272726,0.2608695652173913,0.25861690450054886,0.5731707317073171,0.44186046511627897,0.8201058201058204,0.0,1.0,0.3333333333333333,0.4463402322059566,0.21714804173597463,0.4444444444444445,0.14375000000000002,0.6551157202478817,1.0,1.0,0.5872691437331192,0.3702792471398696,0.5488194001276324,0.7709180459309317,0.5173243503368625,0.15546772068511197,1,0,0,0,0,0,0
0.6258379037172456,0.6204819277108434,0.6577874432831486,0.6577869976861663,0.09749303621169916,0.07272727272727272,0.17391304347826086,0.11081229418221733,0.7682926829268293,0.6279069767441858,0.8201058201058204,0.0,1.0,0.3333333333333333,0.7852599697122665,0.5041584757296236,0.537,0.10625000000000004,0.8419122296699126,1.0,1.0,0.3675450762829404,0.2989297576577684,0.4349530495031452,0.7232117289960482,0.6304138594802696,0.0834431269213878,1,0,0,0,0,0,0
0.946983546617916,0.9397590361445785,0.7588350030190277,0.7588365212242928,0.32869080779944293,0.16363636363636364,0.3695652173913043,0.31270581778265644,0.5,0.06976744186046524,0.8165784832451499,0.0,1.0,0.3333333333333333,0.15053003533568904,0.4572811129593226,0.4180000000000001,0.21874999999999997,0.708106740862527,1.0,1.0,0.6737718081611799,0.4894821011194489,0.6564864618470235,0.7845484221980412,0.2928296438883543,0.32015810276679835,1,0,0,0,0,0,0
0.10907982937233394,0.11385542168674699,0.2856546728995176,0.28565809228734895,0.6963788300835655,0.34545454545454546,0.5217391304347827,0.6198133918770581,0.012195121951219412,0.41860465116279055,0.7037037037037037,0.0,1.0,0.8888888888888891,0.22231196365471984,0.3960381067594133,0.4444444444444445,0.38749999999999996,0.505122043758695,1.0,1.0,0.8911599386816558,0.6692090047976379,0.7704439784848208,0.7709180459309317,0.15399422521655448,0.7511345337432292,1,0,0,0,0,0,0
0.13711151736745888,0.13915662650602412,0.15892798997782132,0.1589285597350483,0.2785515320334262,0.23636363636363636,0.2391304347826087,0.2660537870472009,0.2804878048780487,0.44186046511627897,0.7178130511463845,0.0,1.0,0.9444444444444444,0.2780413932357395,0.25283532436110695,0.6296666666666666,0.23125000000000004,0.47919564942456044,1.0,1.0,0.6280750419738668,0.4894821011194489,0.5232929164007657,0.6754481415726475,0.30798845043310885,0.1958717610891524,1,0,0,0,0,0,0
0.8287629494210847,0.824698795180723,0.4695782709483721,0.4695815657430676,0.6545961002785515,0.32727272727272727,0.5217391304347827,0.7159440175631174,0.5,0.7441860465116279,0.7142857142857144,0.0,1.0,0.9444444444444444,0.3204442200908632,0.37940420384091944,0.40477777777777785,0.35,0.48261034526369034,1.0,1.0,0.8727644353602455,0.6295977364989541,0.7704439784848208,0.791363610331596,0.519971126082772,0.6870150783194261,1,0,0,0,0,0,0
0.7038391224862889,0.7006024096385544,0.4763678092606701,0.47637019623215654,0.415041782729805,0.32727272727272727,0.47826086956521735,0.4605104281009879,0.47560975609756095,0.6046511627906974,0.7037037037037037,0.0,1.0,0.9444444444444444,0.5700151438667339,0.5558747920762135,0.4444444444444445,0.3125,0.4250663968635386,0.6539153915391536,1.0,0.7397620264252864,0.5869110591708696,0.7093627495669615,0.7709180459309317,0.554379210779596,0.5037329819938515,1,0,0,0,0,0,0
0.8074344911639245,0.8012048192771085,0.4389334454535971,0.4389342771420462,0.26740947075208915,0.21818181818181817,0.2826086956521739,0.2600987925356751,0.4390243902439024,0.44186046511627897,0.23104056437389797,0.0,1.0,0.0,0.03563856638061585,0.3152880689550885,0.4771111111111111,0.26249999999999996,0.4466928038446946,1.0,1.0,0.6169063435287248,0.4331406077008243,0.5728872276415352,0.7540805223068552,0.3390279114533206,0.2015810276679841,1,0,0,0,0,0,0
0.7678244972577697,0.7632530120481928,0.1213931424488854,0.1213975763342705,0.5348189415041783,0.36363636363636365,0.6086956521739131,0.5630351262349067,0.4390243902439024,0.41860465116279055,0.2169312169312172,0.0,1.0,0.1111111111111111,0.11812216052498739,0.5286556782095873,0.2708888888888889,0.36250000000000004,0.3149108384975338,1.0,1.0,0.8131980436528214,0.5404108746463282,0.8232291001914486,0.8604318194834202,0.4506737247353225,0.6587615283267457,1,0,0,0,0,0,0
0.7586837294332724,0.7554216867469881,0.1551708020046164,0.15517589042630134,0.8941504178272981,0.4,0.6739130434782608,0.8621844127332601,0.24390243902439024,0.39534883720930214,0.22398589065255736,0.0,1.0,0.1111111111111111,0.1431600201918223,0.3021321639195524,0.3015555555555556,0.44999999999999996,0.36764891867965094,1.0,1.0,0.9661289145193082,0.6295977364989541,0.8587838453824413,0.8445678941641372,0.2810394610202118,0.8820084907041429,1,0,0,0,0,0,0
0.9183424741011579,0.910843373493976,0.03919632893447965,0.039200818501456784,0.5125348189415042,0.36363636363636365,0.6086956521739131,0.5414379802414928,0.5121951219512195,0.39534883720930214,0.8271604938271606,0.0,1.0,0.5555555555555556,0.2143361938414942,0.3721457734764857,0.20144444444444448,0.18125,0.2095611483495637,1.0,1.0,0.8007153806847218,0.4331406077008243,0.8232291001914486,0.896225874806712,0.45789220404234854,0.5037329819938515,1,0,0,0,0,0,0
0.461304082876295,0.45903614457831327,0.1066671965583535,0.10666893074779484,0.2924791086350975,0.16363636363636364,0.34782608695652173,0.31240395170142704,0.5,0.6046511627906974,0.8306878306878307,0.0,1.0,0.5555555555555556,0.9001514386673396,0.4057160139119915,0.3888888888888889,0.18125,0.6108511445554572,1.0,1.0,0.6414336812906054,0.4331406077008243,0.6371592670252529,0.7995532901895652,0.4923002887391724,0.25559947299077734,1,0,0,0,0,0,0
0.9622181596587447,0.955421686746988,0.2087900450212235,0.2087946455083468,0.6295264623955432,0.36363636363636365,0.6304347826086956,0.6232436882546651,0.5121951219512195,0.2558139534883721,0.8306878306878307,0.0,1.0,0.5555555555555556,0.12841998990408884,0.41403296537123846,0.25922222222222224,0.25625,0.3149108384975338,1.0,1.0,0.861157748740784,0.5404108746463282,0.8354453459750203,0.8663879502892159,0.33565928777670856,0.6846728151075976,1,0,0,0,0,0,0
0.850091407678245,0.8451807228915664,0.24693434325871644,0.24693824048831894,0.6908077994428969,0.4,0.5652173913043479,0.6468166849615806,0.19512195121951215,0.41860465116279055,0.8271604938271606,0.0,1.0,0.5555555555555556,0.34406865219586064,0.31332224406472103,0.33333333333333337,0.29375000000000007,0.31895788541798403,1.0,1.0,0.8887510037228998,0.5869110591708696,0.7977026164645821,0.8281885344481987,0.23700673724735333,0.6776460254721123,1,0,0,0,0,0,0
